AVL_id,Ticket_id,Schedule_id,Bus_id,Driver_id,Route_id,Timestamp,Bus_Speed,Passenger_Count,Scheduled_Time,Actual_Time,Route_Delay,Bus_Fuel_Consumption,Bus_Behavior_Score,Day_of_Week
7466,64600,987,368,1955,41,2024-09-19 16:15:00,30.18,95,2024-09-19 16:20:00,2024-09-19 16:33:00,13,17.69,18.04,Thursday
6451,82506,140,80,1760,99,2024-09-02 08:24:00,79.48,14,2024-09-02 08:28:00,2024-09-02 08:44:00,16,10.82,93.87,Monday
8734,17385,161,295,1052,89,2024-09-08 11:03:00,41.36,91,2024-09-08 11:10:00,2024-09-08 11:14:00,4,9.46,18.84,Sunday
7245,95808,307,262,1239,30,2024-09-07 04:28:00,41.4,100,2024-09-07 04:36:00,2024-09-07 04:56:00,20,10.33,49.38,Saturday
9710,85178,663,407,1463,65,2024-09-02 10:50:00,72.1,17,2024-09-02 10:57:00,2024-09-02 10:52:00,1435,5.79,98.87,Monday
4427,12527,530,409,1763,19,2024-09-01 16:04:00,40.24,21,2024-09-01 16:11:00,2024-09-01 16:16:00,5,11.2,31.9,Sunday
9337,93750,924,366,1086,8,2024-09-02 23:01:00,78.19,38,2024-09-02 23:07:00,2024-09-02 23:26:00,19,14.17,3.13,Monday
8870,15619,874,476,1369,37,2024-09-09 08:46:00,33.55,88,2024-09-09 08:47:00,2024-09-09 08:48:00,1,7.43,79.47,Monday
2027,29079,625,77,1112,27,2024-09-27 02:33:00,56.69,31,2024-09-27 02:41:00,2024-09-27 02:47:00,6,19.43,49.07,Friday
7915,27190,123,77,1055,22,2024-09-13 01:33:00,71.36,78,2024-09-13 01:33:00,2024-09-13 01:41:00,8,17.32,33.13,Friday
2755,70363,453,372,1895,98,2024-09-24 15:32:00,31.77,46,2024-09-24 15:32:00,2024-09-24 15:31:00,1439,16.34,69.43,Tuesday
8663,53819,280,489,1428,89,2024-09-02 12:30:00,68.73,92,2024-09-02 12:32:00,2024-09-02 12:49:00,17,12.73,79.89,Monday
7193,55857,867,86,1411,48,2024-09-19 17:06:00,56.27,63,2024-09-19 17:10:00,2024-09-19 17:22:00,12,11.65,39.18,Thursday
8378,51485,766,91,1240,14,2024-09-10 15:08:00,36.48,89,2024-09-10 15:15:00,2024-09-10 15:31:00,16,10.22,49.57,Tuesday
1604,82797,509,446,1686,92,2024-09-13 20:04:00,47.46,80,2024-09-13 20:06:00,2024-09-13 20:19:00,13,18.94,75.77,Friday
7825,45493,665,59,1474,99,2024-09-25 04:22:00,30.39,91,2024-09-25 04:23:00,2024-09-25 04:32:00,9,18.09,80.27,Wednesday
5210,79372,547,312,1444,72,2024-09-18 00:46:00,54.41,49,2024-09-18 00:51:00,2024-09-18 00:59:00,8,14.44,60.89,Wednesday
2264,88575,656,336,1773,43,2024-09-10 08:39:00,47.41,55,2024-09-10 08:43:00,2024-09-10 08:59:00,16,12.03,53.7,Tuesday
5379,44788,214,438,1490,61,2024-09-13 03:07:00,77.0,40,2024-09-13 03:08:00,2024-09-13 03:25:00,17,16.93,68.16,Friday
6119,87833,786,32,1248,84,2024-09-28 21:33:00,69.89,34,2024-09-28 21:35:00,2024-09-28 21:54:00,19,18.8,78.19,Saturday
1972,26199,424,369,1034,18,2024-09-20 21:45:00,42.15,42,2024-09-20 21:52:00,2024-09-20 22:07:00,15,5.4,13.14,Friday
1797,48494,837,138,1878,56,2024-09-25 00:05:00,32.79,87,2024-09-25 00:05:00,2024-09-25 00:22:00,17,10.35,95.49,Wednesday
3970,68570,429,65,1398,36,2024-09-09 16:06:00,34.51,46,2024-09-09 16:12:00,2024-09-09 16:28:00,16,12.16,32.53,Monday
4868,82020,872,68,1881,3,2024-09-23 17:37:00,68.12,66,2024-09-23 17:39:00,2024-09-23 17:45:00,6,13.02,61.81,Monday
2315,44000,311,369,1154,23,2024-09-25 23:06:00,35.3,70,2024-09-25 23:15:00,2024-09-25 23:28:00,13,15.92,79.58,Wednesday
1681,62591,224,397,1353,15,2024-09-17 15:29:00,62.72,60,2024-09-17 15:30:00,2024-09-17 15:38:00,8,13.62,94.84,Tuesday
2144,54796,867,279,1041,53,2024-09-12 15:33:00,59.69,62,2024-09-12 15:41:00,2024-09-12 15:53:00,12,19.13,45.15,Thursday
8329,10067,452,375,1321,63,2024-09-17 07:11:00,79.14,40,2024-09-17 07:15:00,2024-09-17 07:34:00,19,5.14,90.21,Tuesday
8250,80649,420,454,1766,52,2024-09-15 11:50:00,30.58,83,2024-09-15 11:56:00,2024-09-15 12:07:00,11,16.52,91.64,Sunday
6133,51181,967,384,1683,60,2024-09-10 03:17:00,57.69,98,2024-09-10 03:22:00,2024-09-10 03:22:00,0,14.85,51.07,Tuesday
6741,70402,646,431,1723,81,2024-09-12 05:38:00,31.32,34,2024-09-12 05:40:00,2024-09-12 05:44:00,4,8.09,9.39,Thursday
2750,17938,996,491,1439,20,2024-09-15 05:24:00,30.44,93,2024-09-15 05:24:00,2024-09-15 05:25:00,1,17.51,7.24,Sunday
3461,14489,712,12,1332,98,2024-09-07 20:19:00,68.61,90,2024-09-07 20:20:00,2024-09-07 20:17:00,1437,13.35,25.44,Saturday
4278,40045,173,105,1901,71,2024-09-12 18:18:00,42.78,40,2024-09-12 18:20:00,2024-09-12 18:26:00,6,11.98,98.9,Thursday
1351,96951,539,435,1055,28,2024-09-28 21:05:00,57.97,0,2024-09-28 21:15:00,2024-09-28 21:29:00,14,19.95,79.95,Saturday
3485,65722,120,96,1454,38,2024-09-02 05:45:00,75.02,0,2024-09-02 05:46:00,2024-09-02 05:50:00,4,11.71,42.63,Monday
2839,38010,539,103,1165,75,2024-09-22 02:58:00,47.95,48,2024-09-22 03:08:00,2024-09-22 03:28:00,20,17.7,0.83,Sunday
5841,59321,295,360,1630,21,2024-09-21 11:49:00,34.99,73,2024-09-21 11:53:00,2024-09-21 11:50:00,1437,5.57,41.17,Saturday
5882,47993,462,277,1768,10,2024-09-12 07:04:00,49.01,6,2024-09-12 07:06:00,2024-09-12 07:17:00,11,18.97,86.63,Thursday
8317,57344,200,363,1679,30,2024-09-14 05:46:00,58.81,98,2024-09-14 05:53:00,2024-09-14 05:52:00,1439,15.68,62.7,Saturday
7241,11356,518,234,1525,31,2024-09-21 06:17:00,48.74,87,2024-09-21 06:23:00,2024-09-21 06:39:00,16,7.3,83.81,Saturday
8311,74330,887,471,1533,51,2024-09-27 09:49:00,76.17,5,2024-09-27 09:49:00,2024-09-27 09:58:00,9,19.17,12.2,Friday
3339,13028,247,489,1364,44,2024-09-22 02:17:00,79.98,46,2024-09-22 02:17:00,2024-09-22 02:27:00,10,7.73,77.03,Sunday
5984,47055,300,17,1402,31,2024-09-28 23:19:00,78.1,1,2024-09-28 23:22:00,2024-09-28 23:30:00,8,11.4,65.09,Saturday
4300,41054,107,65,1480,4,2024-09-11 14:19:00,67.49,88,2024-09-11 14:20:00,2024-09-11 14:29:00,9,8.77,92.67,Wednesday
7133,21346,253,456,1171,83,2024-09-09 00:07:00,36.44,53,2024-09-09 00:07:00,2024-09-09 00:05:00,1438,10.91,52.83,Monday
4717,61282,786,359,1028,52,2024-09-08 21:41:00,66.64,53,2024-09-08 21:46:00,2024-09-08 21:41:00,1435,12.37,43.95,Sunday
1654,80457,960,181,1269,38,2024-09-29 02:54:00,54.24,21,2024-09-29 02:57:00,2024-09-29 03:06:00,9,10.97,82.81,Sunday
2118,23505,204,20,1073,53,2024-09-12 06:57:00,78.93,62,2024-09-12 07:04:00,2024-09-12 07:15:00,11,14.45,26.28,Thursday
7526,76822,487,86,1595,62,2024-09-08 16:58:00,58.15,61,2024-09-08 16:59:00,2024-09-08 17:08:00,9,8.33,9.69,Sunday
7264,34711,767,124,1951,65,2024-09-08 00:20:00,56.2,26,2024-09-08 00:28:00,2024-09-08 00:24:00,1436,9.84,30.42,Sunday
1299,74959,276,73,1961,51,2024-09-03 13:30:00,77.71,94,2024-09-03 13:30:00,2024-09-03 13:32:00,2,17.36,81.3,Tuesday
1181,59706,362,62,1526,9,2024-09-03 10:57:00,55.94,47,2024-09-03 11:04:00,2024-09-03 10:59:00,1435,12.51,41.45,Tuesday
5325,74005,141,484,1468,7,2024-09-07 02:43:00,56.58,62,2024-09-07 02:48:00,2024-09-07 02:59:00,11,8.81,50.49,Saturday
9259,35001,875,447,1210,51,2024-09-27 11:20:00,51.06,0,2024-09-27 11:23:00,2024-09-27 11:24:00,1,13.08,26.56,Friday
7099,23689,579,43,1201,70,2024-09-01 21:32:00,64.35,84,2024-09-01 21:32:00,2024-09-01 21:39:00,7,6.5,48.44,Sunday
6586,80320,541,96,1852,15,2024-09-06 05:41:00,32.93,98,2024-09-06 05:41:00,2024-09-06 05:48:00,7,9.85,25.29,Friday
1486,77053,574,466,1060,66,2024-09-23 23:46:00,38.29,24,2024-09-23 23:52:00,2024-09-24 00:02:00,10,18.56,6.22,Monday
7106,36229,592,124,1879,85,2024-09-14 05:59:00,67.91,97,2024-09-14 06:01:00,2024-09-14 06:17:00,16,7.6,81.78,Saturday
7752,47123,426,336,1422,94,2024-09-09 17:30:00,35.53,87,2024-09-09 17:40:00,2024-09-09 17:42:00,2,8.78,23.65,Monday
6144,83684,524,465,1766,46,2024-09-27 01:32:00,56.3,3,2024-09-27 01:32:00,2024-09-27 01:41:00,9,15.94,0.27,Friday
5033,12365,200,369,1334,18,2024-09-06 14:33:00,46.98,36,2024-09-06 14:38:00,2024-09-06 14:55:00,17,12.82,93.9,Friday
7071,68678,281,89,1485,95,2024-09-27 00:20:00,30.45,79,2024-09-27 00:25:00,2024-09-27 00:40:00,15,6.87,89.14,Friday
1850,98782,323,6,1205,2,2024-09-15 14:47:00,56.55,54,2024-09-15 14:51:00,2024-09-15 15:03:00,12,5.33,87.39,Sunday
5710,93020,694,165,1380,82,2024-09-18 22:56:00,79.2,63,2024-09-18 22:56:00,2024-09-18 23:06:00,10,17.17,97.83,Wednesday
4432,85283,402,271,1891,48,2024-09-27 00:21:00,49.35,65,2024-09-27 00:24:00,2024-09-27 00:39:00,15,13.13,82.08,Friday
1813,14769,900,313,1056,60,2024-09-10 15:33:00,68.96,93,2024-09-10 15:36:00,2024-09-10 15:37:00,1,16.65,5.69,Tuesday
3079,53848,181,128,1340,51,2024-09-15 01:26:00,47.7,10,2024-09-15 01:34:00,2024-09-15 01:46:00,12,6.45,34.52,Sunday
5625,76990,150,219,1055,55,2024-09-25 02:03:00,64.78,33,2024-09-25 02:10:00,2024-09-25 02:22:00,12,17.59,3.24,Wednesday
8064,82242,927,74,1846,77,2024-09-13 20:49:00,32.1,80,2024-09-13 20:58:00,2024-09-13 21:12:00,14,5.59,73.39,Friday
5156,44872,306,103,1991,43,2024-09-26 20:26:00,52.63,44,2024-09-26 20:28:00,2024-09-26 20:27:00,1439,10.39,95.41,Thursday
1527,27844,585,460,1943,44,2024-09-18 02:35:00,78.06,11,2024-09-18 02:39:00,2024-09-18 02:48:00,9,15.76,28.31,Wednesday
6584,21258,610,418,1922,13,2024-09-16 16:50:00,39.71,56,2024-09-16 16:58:00,2024-09-16 17:11:00,13,12.55,38.63,Monday
6208,40000,322,134,1468,14,2024-09-25 01:45:00,51.66,43,2024-09-25 01:52:00,2024-09-25 01:55:00,3,14.38,69.38,Wednesday
4976,14596,396,485,1254,99,2024-09-05 11:31:00,65.11,82,2024-09-05 11:34:00,2024-09-05 11:32:00,1438,15.72,28.6,Thursday
5912,11198,693,375,1946,34,2024-09-08 01:15:00,44.63,43,2024-09-08 01:21:00,2024-09-08 01:26:00,5,10.48,95.33,Sunday
8133,84696,701,490,1762,5,2024-09-09 13:19:00,57.89,93,2024-09-09 13:22:00,2024-09-09 13:20:00,1438,12.32,27.22,Monday
8540,36208,692,101,1463,58,2024-09-18 02:45:00,44.74,6,2024-09-18 02:48:00,2024-09-18 02:58:00,10,10.75,12.74,Wednesday
3086,68374,513,332,1387,32,2024-09-01 02:19:00,60.52,41,2024-09-01 02:20:00,2024-09-01 02:35:00,15,19.67,88.37,Sunday
8009,40278,667,270,1427,11,2024-09-19 09:55:00,70.51,99,2024-09-19 10:01:00,2024-09-19 10:21:00,20,11.25,54.06,Thursday
8102,54090,376,413,1549,95,2024-09-14 20:26:00,62.64,65,2024-09-14 20:26:00,2024-09-14 20:34:00,8,7.7,39.63,Saturday
7775,90013,204,168,1073,72,2024-09-22 05:55:00,30.88,92,2024-09-22 06:05:00,2024-09-22 06:23:00,18,16.33,93.73,Sunday
2432,19762,662,421,1290,39,2024-09-12 15:06:00,65.27,52,2024-09-12 15:12:00,2024-09-12 15:09:00,1437,12.64,19.76,Thursday
8048,19569,530,268,1578,30,2024-09-09 16:15:00,59.44,73,2024-09-09 16:17:00,2024-09-09 16:12:00,1435,17.25,9.57,Monday
5026,25169,177,384,1384,89,2024-09-05 10:28:00,52.03,18,2024-09-05 10:30:00,2024-09-05 10:25:00,1435,16.86,43.99,Thursday
3512,79423,298,474,1103,22,2024-09-07 11:39:00,68.1,98,2024-09-07 11:48:00,2024-09-07 11:57:00,9,18.19,31.1,Saturday
9261,94650,230,356,1965,7,2024-09-27 08:38:00,59.03,52,2024-09-27 08:40:00,2024-09-27 08:38:00,1438,16.93,85.88,Friday
4610,38546,519,489,1012,93,2024-09-05 02:47:00,74.04,22,2024-09-05 02:55:00,2024-09-05 03:01:00,6,14.54,88.6,Thursday
3415,66540,435,338,1615,27,2024-09-20 16:25:00,51.78,23,2024-09-20 16:33:00,2024-09-20 16:41:00,8,16.1,21.4,Friday
7268,97998,620,251,1411,77,2024-09-29 03:25:00,37.69,68,2024-09-29 03:26:00,2024-09-29 03:21:00,1435,14.48,55.59,Sunday
1731,38410,987,58,1303,4,2024-09-01 11:50:00,39.42,8,2024-09-01 11:57:00,2024-09-01 12:12:00,15,15.27,70.52,Sunday
9020,50940,150,226,1180,28,2024-09-13 19:11:00,48.39,14,2024-09-13 19:20:00,2024-09-13 19:17:00,1437,6.45,37.83,Friday
9922,31460,129,205,1714,81,2024-09-29 12:52:00,63.26,35,2024-09-29 13:02:00,2024-09-29 13:16:00,14,11.74,16.03,Sunday
7411,17889,755,290,1082,72,2024-09-20 06:29:00,68.27,65,2024-09-20 06:38:00,2024-09-20 06:46:00,8,18.62,79.49,Friday
9987,43583,717,112,1353,63,2024-09-23 01:03:00,39.24,59,2024-09-23 01:12:00,2024-09-23 01:26:00,14,5.91,55.99,Monday
4021,29809,171,367,1355,54,2024-09-25 07:35:00,43.62,60,2024-09-25 07:39:00,2024-09-25 07:36:00,1437,13.72,7.15,Wednesday
5688,96649,470,341,1759,99,2024-09-27 05:35:00,62.0,77,2024-09-27 05:41:00,2024-09-27 05:48:00,7,11.53,86.0,Friday
2372,89369,665,427,1853,45,2024-09-26 22:52:00,74.81,53,2024-09-26 22:58:00,2024-09-26 22:59:00,1,9.1,66.06,Thursday
9737,60113,429,193,1218,20,2024-09-14 09:47:00,36.36,45,2024-09-14 09:55:00,2024-09-14 10:15:00,20,11.81,11.4,Saturday
4719,99866,542,234,1487,78,2024-09-13 13:40:00,66.36,83,2024-09-13 13:45:00,2024-09-13 13:52:00,7,5.82,52.1,Friday
3042,91877,186,249,1680,93,2024-09-27 23:41:00,33.57,1,2024-09-27 23:47:00,2024-09-27 23:47:00,0,6.94,43.2,Friday
2375,65934,225,437,1680,8,2024-09-02 06:41:00,78.74,100,2024-09-02 06:47:00,2024-09-02 06:52:00,5,8.81,22.48,Monday
4327,67155,601,63,1058,55,2024-09-27 21:52:00,72.52,51,2024-09-27 22:00:00,2024-09-27 22:11:00,11,17.27,21.24,Friday
2433,39682,495,461,1500,25,2024-09-18 05:30:00,41.51,75,2024-09-18 05:30:00,2024-09-18 05:38:00,8,9.73,46.45,Wednesday
5260,18641,435,224,1768,89,2024-09-13 20:58:00,38.99,23,2024-09-13 21:00:00,2024-09-13 21:17:00,17,14.42,32.95,Friday
2436,16868,951,442,1832,85,2024-09-17 15:27:00,73.53,57,2024-09-17 15:37:00,2024-09-17 15:53:00,16,14.37,46.4,Tuesday
3649,24674,396,301,1437,96,2024-09-26 01:02:00,54.56,50,2024-09-26 01:05:00,2024-09-26 01:14:00,9,16.9,32.18,Thursday
8134,26057,486,421,1284,27,2024-09-11 18:28:00,45.65,29,2024-09-11 18:37:00,2024-09-11 18:33:00,1436,16.09,97.15,Wednesday
9184,41630,159,54,1727,27,2024-09-22 05:25:00,65.69,40,2024-09-22 05:35:00,2024-09-22 05:35:00,0,12.98,22.34,Sunday
6013,47642,934,455,1960,73,2024-09-30 17:44:00,37.27,11,2024-09-30 17:45:00,2024-09-30 17:44:00,1439,7.38,52.62,Monday
5764,66778,221,87,1568,29,2024-09-08 07:05:00,41.52,14,2024-09-08 07:08:00,2024-09-08 07:26:00,18,5.53,31.21,Sunday
3417,51209,267,335,1902,6,2024-09-16 10:58:00,62.96,67,2024-09-16 11:04:00,2024-09-16 11:17:00,13,13.73,63.44,Monday
3489,75123,508,30,1699,12,2024-09-11 10:02:00,62.37,67,2024-09-11 10:08:00,2024-09-11 10:28:00,20,14.16,62.72,Wednesday
5525,17444,228,351,1383,18,2024-09-21 16:33:00,73.62,6,2024-09-21 16:34:00,2024-09-21 16:32:00,1438,11.22,83.52,Saturday
7871,75906,185,38,1301,50,2024-09-30 09:36:00,68.32,19,2024-09-30 09:46:00,2024-09-30 10:05:00,19,15.5,25.98,Monday
6514,13409,976,306,1371,7,2024-09-07 17:48:00,61.73,91,2024-09-07 17:50:00,2024-09-07 18:04:00,14,9.77,74.98,Saturday
3520,31516,836,228,1288,64,2024-09-21 23:19:00,51.81,3,2024-09-21 23:26:00,2024-09-21 23:37:00,11,7.6,44.68,Saturday
6403,44924,212,91,1952,67,2024-09-15 21:25:00,58.9,68,2024-09-15 21:29:00,2024-09-15 21:42:00,13,9.96,91.74,Sunday
9053,68262,704,105,1659,67,2024-09-29 22:09:00,79.54,10,2024-09-29 22:09:00,2024-09-29 22:13:00,4,13.35,31.96,Sunday
8132,22453,975,301,1826,8,2024-09-19 12:55:00,44.86,71,2024-09-19 13:05:00,2024-09-19 13:05:00,0,5.13,53.43,Thursday
8830,71790,143,280,1543,17,2024-09-02 09:51:00,33.22,53,2024-09-02 10:00:00,2024-09-02 10:17:00,17,10.17,24.18,Monday
4323,86831,765,474,1661,80,2024-09-06 18:41:00,66.34,27,2024-09-06 18:49:00,2024-09-06 18:47:00,1438,14.67,67.87,Friday
5531,28997,415,140,1730,78,2024-09-07 08:10:00,67.51,78,2024-09-07 08:19:00,2024-09-07 08:31:00,12,15.67,7.99,Saturday
8987,71491,959,231,1146,61,2024-09-12 18:42:00,76.38,66,2024-09-12 18:43:00,2024-09-12 18:54:00,11,5.8,37.36,Thursday
5590,93934,141,302,1637,93,2024-09-24 19:39:00,49.23,74,2024-09-24 19:39:00,2024-09-24 19:46:00,7,8.79,63.5,Tuesday
5822,97360,118,265,1190,22,2024-09-27 21:34:00,50.64,44,2024-09-27 21:36:00,2024-09-27 21:40:00,4,6.64,32.68,Friday
3747,54830,923,217,1887,20,2024-09-04 19:35:00,61.64,25,2024-09-04 19:41:00,2024-09-04 20:00:00,19,16.16,41.07,Wednesday
9857,97457,423,293,1056,11,2024-09-20 05:53:00,72.73,67,2024-09-20 06:03:00,2024-09-20 06:16:00,13,16.88,56.77,Friday
9925,93556,915,427,1443,14,2024-09-23 05:31:00,53.63,6,2024-09-23 05:41:00,2024-09-23 05:40:00,1439,19.82,42.44,Monday
1942,19026,686,295,1321,2,2024-09-22 13:46:00,75.08,9,2024-09-22 13:46:00,2024-09-22 13:48:00,2,13.89,80.76,Sunday
6064,22291,602,241,1589,19,2024-09-30 13:32:00,79.19,87,2024-09-30 13:42:00,2024-09-30 13:41:00,1439,5.75,21.01,Monday
9381,32355,549,494,1225,53,2024-09-08 08:32:00,61.02,42,2024-09-08 08:33:00,2024-09-08 08:34:00,1,12.25,9.28,Sunday
5635,72972,674,273,1626,87,2024-09-24 01:30:00,60.64,4,2024-09-24 01:33:00,2024-09-24 01:47:00,14,17.68,38.77,Tuesday
9980,53577,998,30,1005,84,2024-09-06 14:04:00,46.48,82,2024-09-06 14:08:00,2024-09-06 14:17:00,9,7.21,32.15,Friday
7140,96183,154,349,1163,15,2024-09-01 00:37:00,76.58,8,2024-09-01 00:45:00,2024-09-01 01:00:00,15,16.69,52.52,Sunday
2384,61805,640,185,1801,89,2024-09-23 09:32:00,38.28,8,2024-09-23 09:42:00,2024-09-23 09:47:00,5,13.99,85.06,Monday
3878,10314,674,323,1287,7,2024-09-07 03:23:00,38.5,13,2024-09-07 03:27:00,2024-09-07 03:28:00,1,17.72,28.17,Saturday
7683,73496,783,194,1078,9,2024-09-27 22:19:00,42.75,15,2024-09-27 22:24:00,2024-09-27 22:43:00,19,6.95,84.15,Friday
2929,42085,476,478,1365,68,2024-09-13 00:38:00,50.66,75,2024-09-13 00:46:00,2024-09-13 00:47:00,1,19.97,24.95,Friday
2597,50484,654,416,1493,79,2024-09-03 11:02:00,56.28,56,2024-09-03 11:07:00,2024-09-03 11:06:00,1439,14.06,74.16,Tuesday
4310,59290,147,279,1165,46,2024-09-16 13:05:00,69.46,96,2024-09-16 13:08:00,2024-09-16 13:20:00,12,7.89,26.22,Monday
3508,71122,338,17,1632,27,2024-09-08 12:56:00,77.44,25,2024-09-08 13:06:00,2024-09-08 13:05:00,1439,9.82,89.99,Sunday
6828,38139,190,184,1619,45,2024-09-30 02:22:00,39.94,51,2024-09-30 02:26:00,2024-09-30 02:46:00,20,15.42,93.91,Monday
9102,84082,491,242,1540,3,2024-09-27 17:17:00,69.72,45,2024-09-27 17:24:00,2024-09-27 17:34:00,10,11.42,48.39,Friday
5867,90066,186,312,1430,99,2024-09-04 20:38:00,78.58,86,2024-09-04 20:39:00,2024-09-04 20:51:00,12,5.96,81.63,Wednesday
6804,96251,662,169,1752,8,2024-09-03 19:55:00,67.81,63,2024-09-03 19:58:00,2024-09-03 20:11:00,13,16.82,45.94,Tuesday
5256,74269,899,450,1456,19,2024-09-14 12:16:00,58.85,56,2024-09-14 12:21:00,2024-09-14 12:34:00,13,13.1,34.4,Saturday
9130,40846,389,79,1710,53,2024-09-12 19:50:00,38.05,10,2024-09-12 19:59:00,2024-09-12 19:54:00,1435,10.21,21.84,Thursday
3797,46640,312,198,1441,84,2024-09-28 23:54:00,45.52,14,2024-09-28 23:58:00,2024-09-29 00:03:00,5,19.85,67.77,Saturday
8669,81133,299,353,1802,86,2024-09-06 02:24:00,47.25,27,2024-09-06 02:26:00,2024-09-06 02:22:00,1436,5.56,17.06,Friday
1643,64142,454,72,1131,78,2024-09-30 21:51:00,58.77,33,2024-09-30 21:53:00,2024-09-30 21:57:00,4,9.71,19.38,Monday
9898,62346,659,114,1164,33,2024-09-11 15:07:00,77.55,97,2024-09-11 15:12:00,2024-09-11 15:25:00,13,19.04,77.52,Wednesday
1625,19114,896,134,1863,4,2024-09-04 05:30:00,34.75,1,2024-09-04 05:34:00,2024-09-04 05:35:00,1,14.63,86.61,Wednesday
1616,13215,906,393,1977,21,2024-09-25 15:13:00,32.71,53,2024-09-25 15:17:00,2024-09-25 15:31:00,14,6.76,97.69,Wednesday
4370,14853,456,101,1544,92,2024-09-30 05:23:00,78.24,80,2024-09-30 05:27:00,2024-09-30 05:24:00,1437,19.08,4.78,Monday
1237,64682,824,154,1761,77,2024-09-29 15:27:00,78.88,58,2024-09-29 15:31:00,2024-09-29 15:49:00,18,6.28,47.27,Sunday
6482,25406,454,303,1615,43,2024-09-30 17:44:00,51.5,97,2024-09-30 17:49:00,2024-09-30 17:47:00,1438,13.19,81.58,Monday
3469,77859,821,146,1168,18,2024-09-17 21:02:00,64.33,41,2024-09-17 21:02:00,2024-09-17 21:04:00,2,6.81,35.71,Tuesday
3211,59471,730,160,1961,60,2024-09-02 15:09:00,55.19,32,2024-09-02 15:18:00,2024-09-02 15:37:00,19,19.4,0.46,Monday
4644,35813,241,271,1534,15,2024-09-05 17:07:00,33.34,63,2024-09-05 17:11:00,2024-09-05 17:23:00,12,8.8,18.65,Thursday
2315,77983,970,254,1013,69,2024-09-11 07:57:00,42.12,51,2024-09-11 08:07:00,2024-09-11 08:22:00,15,17.42,41.39,Wednesday
4839,71565,544,128,1871,75,2024-09-18 02:51:00,70.61,34,2024-09-18 02:58:00,2024-09-18 03:00:00,2,19.01,18.49,Wednesday
2886,35368,121,398,1528,86,2024-09-23 13:33:00,68.59,55,2024-09-23 13:43:00,2024-09-23 14:02:00,19,17.17,99.31,Monday
8324,59828,751,232,1693,84,2024-09-04 05:38:00,32.0,12,2024-09-04 05:39:00,2024-09-04 05:39:00,0,5.65,32.54,Wednesday
4874,49023,370,404,1327,56,2024-09-14 01:22:00,44.36,36,2024-09-14 01:27:00,2024-09-14 01:37:00,10,19.84,48.1,Saturday
3052,12914,961,276,1817,82,2024-09-23 23:24:00,31.95,9,2024-09-23 23:25:00,2024-09-23 23:37:00,12,19.05,80.69,Monday
4754,26198,844,74,1778,98,2024-09-22 23:14:00,54.78,6,2024-09-22 23:16:00,2024-09-22 23:32:00,16,6.7,47.82,Sunday
7011,40413,285,161,1555,90,2024-09-12 10:46:00,69.32,13,2024-09-12 10:50:00,2024-09-12 11:02:00,12,9.11,86.53,Thursday
9380,25677,231,272,1091,29,2024-09-28 20:57:00,51.28,16,2024-09-28 20:58:00,2024-09-28 21:01:00,3,13.48,29.24,Saturday
8711,47408,744,379,1531,43,2024-09-16 15:50:00,58.05,40,2024-09-16 16:00:00,2024-09-16 16:07:00,7,19.98,63.74,Monday
7290,74519,849,331,1183,84,2024-09-08 03:01:00,73.8,88,2024-09-08 03:04:00,2024-09-08 03:04:00,0,13.46,86.81,Sunday
9728,53058,541,464,1626,1,2024-09-05 00:35:00,42.39,65,2024-09-05 00:42:00,2024-09-05 00:40:00,1438,7.31,29.23,Thursday
5880,51939,196,44,1327,23,2024-09-09 05:35:00,37.79,93,2024-09-09 05:42:00,2024-09-09 05:54:00,12,10.27,19.86,Monday
6662,61923,572,406,1906,79,2024-09-07 03:04:00,38.68,89,2024-09-07 03:04:00,2024-09-07 03:11:00,7,8.12,69.77,Saturday
3324,86392,766,309,1796,29,2024-09-23 21:03:00,61.01,72,2024-09-23 21:08:00,2024-09-23 21:12:00,4,13.16,2.63,Monday
1167,16723,635,240,2000,51,2024-09-15 02:21:00,78.89,24,2024-09-15 02:29:00,2024-09-15 02:41:00,12,12.31,79.89,Sunday
5337,92649,702,218,1340,25,2024-09-14 02:39:00,38.96,74,2024-09-14 02:46:00,2024-09-14 03:06:00,20,7.7,85.4,Saturday
9716,86174,974,333,1303,22,2024-09-02 10:17:00,45.39,77,2024-09-02 10:22:00,2024-09-02 10:26:00,4,18.68,66.89,Monday
8743,71724,747,99,1932,77,2024-09-08 23:23:00,47.22,61,2024-09-08 23:25:00,2024-09-08 23:36:00,11,7.46,76.41,Sunday
8619,10555,674,10,1449,35,2024-09-22 20:20:00,61.24,70,2024-09-22 20:20:00,2024-09-22 20:36:00,16,7.74,94.6,Sunday
4821,65054,871,138,1230,1,2024-09-25 03:30:00,68.55,69,2024-09-25 03:39:00,2024-09-25 03:38:00,1439,6.2,7.97,Wednesday
3313,36314,754,356,1619,29,2024-09-30 23:20:00,47.83,19,2024-09-30 23:22:00,2024-09-30 23:21:00,1439,10.5,26.7,Monday
3471,35535,752,31,1148,68,2024-09-21 00:58:00,47.4,17,2024-09-21 01:01:00,2024-09-21 01:07:00,6,10.89,33.08,Saturday
2782,28415,326,130,1938,53,2024-09-09 14:24:00,79.68,76,2024-09-09 14:32:00,2024-09-09 14:48:00,16,14.59,44.88,Monday
7373,56751,969,31,1354,46,2024-09-26 00:04:00,38.21,23,2024-09-26 00:07:00,2024-09-26 00:06:00,1439,17.23,58.01,Thursday
